,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
184,mesquita_eed,uniform_halflowestscalars,55,15,0.7857121144998078,0.98,0.9599960816486464
185,mesquita_eed,uniform_halflowestscalars,55,14,0.7569196108387335,0.9412121212121212,0.8824165642894751
186,mesquita_eed,uniform_halflowestscalars,55,13,0.7858157013608594,0.98,0.9599960816486464
187,mesquita_eed,uniform_halflowestscalars,55,12,0.8046417614940835,1.0,1.0
188,mesquita_eed,uniform_halflowestscalars,55,11,0.800732514803683,1.0,1.0
189,mesquita_eed,uniform_halflowestscalars,55,10,0.7898290705671126,0.98,0.9599960816486464
190,mesquita_eed,uniform_halflowestscalars,55,9,0.771442304634906,0.9040404040404041,0.8080808080808081
191,mesquita_eed,uniform_halflowestscalars,55,8,0.7830019611683865,0.98,0.9599960816486464
192,mesquita_eed,uniform_halflowestscalars,55,7,0.7993427555800459,1.0,1.0
193,mesquita_eed,uniform_halflowestscalars,55,6,0.7736878402007735,1.0,1.0
194,mesquita_eed,uniform_halflowestscalars,55,5,0.8407078651525284,1.0,1.0
195,mesquita_eed,uniform_halflowestscalars,55,4,0.7992356176862514,0.98,0.9599960816486464
196,mesquita_eed,uniform_halflowestscalars,55,3,0.7639179087046568,0.9604040404040404,0.9208
197,mesquita_eed,uniform_halflowestscalars,55,2,0.7871968756587044,0.98,0.9599960816486464
198,mesquita_eed,uniform_halflowestscalars,55,1,0.7895474914450833,1.0,1.0
199,mesquita_eed,uniform_halflowestscalars,55,0,0.7818548468575635,0.98,0.9599960816486464
200,mesquita_eed,uniform_halflowestscalars,50,49,0.7892049034355788,1.0,1.0
201,mesquita_eed,uniform_halflowestscalars,50,48,0.796233597761371,1.0,1.0
202,mesquita_eed,uniform_halflowestscalars,50,47,0.8008258055312997,0.98,0.9599960816486464
203,mesquita_eed,uniform_halflowestscalars,50,46,0.8220760192891157,1.0,1.0
204,mesquita_eed,uniform_halflowestscalars,50,45,0.8470373409806783,1.0,1.0
205,mesquita_eed,uniform_halflowestscalars,50,44,0.8286115554052634,1.0,1.0
206,mesquita_eed,uniform_halflowestscalars,50,43,0.8298350624882689,1.0,1.0
207,mesquita_eed,uniform_halflowestscalars,50,42,0.7890031633451452,1.0,1.0
208,mesquita_eed,uniform_halflowestscalars,50,41,0.7993858315518891,0.98,0.9599960816486464
209,mesquita_eed,uniform_halflowestscalars,50,40,0.8206332089916104,0.98,0.9599960816486464
210,mesquita_eed,uniform_halflowestscalars,50,39,0.7504498287151087,0.9412121212121212,0.8824127248460211
211,mesquita_eed,uniform_halflowestscalars,50,38,0.8340213169386896,1.0,1.0
212,mesquita_eed,uniform_halflowestscalars,50,37,0.8383086188522674,1.0,1.0
213,mesquita_eed,uniform_halflowestscalars,50,36,0.8281512027186275,1.0,1.0
214,mesquita_eed,uniform_halflowestscalars,50,35,0.8194089375142459,0.98,0.9599960816486464
215,mesquita_eed,uniform_halflowestscalars,50,34,0.8248570002136039,0.98,0.9599960816486464
216,mesquita_eed,uniform_halflowestscalars,50,33,0.8113716940617874,1.0,1.0
217,mesquita_eed,uniform_halflowestscalars,50,32,0.8443590543814182,1.0,1.0
218,mesquita_eed,uniform_halflowestscalars,50,31,0.7834498575550831,0.98,0.9599960816486464
219,mesquita_eed,uniform_halflowestscalars,50,30,0.7961640381227323,0.98,0.9599960816486464
220,mesquita_eed,uniform_halflowestscalars,50,29,0.8055145019722402,1.0,1.0
221,mesquita_eed,uniform_halflowestscalars,50,28,0.819333994144579,0.98,0.9599960816486464
222,mesquita_eed,uniform_halflowestscalars,50,27,0.8390875506208704,1.0,1.0
223,mesquita_eed,uniform_halflowestscalars,50,26,0.8364154799934028,1.0,1.0
224,mesquita_eed,uniform_halflowestscalars,50,25,0.8335252773647563,1.0,1.0
225,mesquita_eed,uniform_halflowestscalars,50,24,0.8421353415776373,1.0,1.0
226,mesquita_eed,uniform_halflowestscalars,50,23,0.8220918132254071,1.0,1.0
227,mesquita_eed,uniform_halflowestscalars,50,22,0.8402653963819604,1.0,1.0
228,mesquita_eed,uniform_halflowestscalars,50,21,0.7231056550736954,0.98,0.9599960816486464
229,mesquita_eed,uniform_halflowestscalars,50,20,0.7885539550756915,0.98,0.9599960816486464
230,mesquita_eed,uniform_halflowestscalars,50,19,0.8208643842065764,1.0,1.0
231,mesquita_eed,uniform_halflowestscalars,50,18,0.7897704979789439,1.0,1.0
232,mesquita_eed,uniform_halflowestscalars,50,17,0.8177734146033933,1.0,1.0
233,mesquita_eed,uniform_halflowestscalars,50,16,0.8098117286369869,1.0,1.0
234,mesquita_eed,uniform_halflowestscalars,50,15,0.82584461543157,0.98,0.9599960816486464
235,mesquita_eed,uniform_halflowestscalars,50,14,0.8096094889216346,1.0,1.0
236,mesquita_eed,uniform_halflowestscalars,50,13,0.7852500091418305,0.9604040404040404,0.9208012930401136
237,mesquita_eed,uniform_halflowestscalars,50,12,0.7779390382221925,0.98,0.9599960816486464
238,mesquita_eed,uniform_halflowestscalars,50,11,0.8391347992200575,0.98,0.9599960816486464
239,mesquita_eed,uniform_halflowestscalars,50,10,0.7974062589059151,1.0,1.0
240,mesquita_eed,uniform_halflowestscalars,50,9,0.7692423043096778,0.9412121212121212,0.8824165642894751
241,mesquita_eed,uniform_halflowestscalars,50,8,0.7982714128707703,1.0,1.0
242,mesquita_eed,uniform_halflowestscalars,50,7,0.8217855385269186,1.0,1.0
243,mesquita_eed,uniform_halflowestscalars,50,6,0.8282759870854602,1.0,1.0
244,mesquita_eed,uniform_halflowestscalars,50,5,0.8235229222845222,1.0,1.0
245,mesquita_eed,uniform_halflowestscalars,50,4,0.8182258261299308,1.0,1.0
246,mesquita_eed,uniform_halflowestscalars,50,3,0.8390995453620418,0.98,0.9599960816486464
247,mesquita_eed,uniform_halflowestscalars,50,2,0.8163454778326746,1.0,1.0
248,mesquita_eed,uniform_halflowestscalars,50,1,0.8050475369157584,1.0,1.0
249,mesquita_eed,uniform_halflowestscalars,50,0,0.7994249162629126,0.98,0.9599960816486464
250,mesquita_eed,uniform_halflowestscalars,45,49,0.8444509402671765,1.0,1.0
251,mesquita_eed,uniform_halflowestscalars,45,48,0.8179739116485331,1.0,1.0
252,mesquita_eed,uniform_halflowestscalars,45,47,0.7792559508101968,0.98,0.9599960816486464
253,mesquita_eed,uniform_halflowestscalars,45,46,0.7833947506327876,1.0,1.0
254,mesquita_eed,uniform_halflowestscalars,45,45,0.8264480697622891,1.0,1.0
255,mesquita_eed,uniform_halflowestscalars,45,44,0.8267002650861986,1.0,1.0
256,mesquita_eed,uniform_halflowestscalars,45,43,0.8338587560555841,1.0,1.0
257,mesquita_eed,uniform_halflowestscalars,45,42,0.8432187211784299,1.0,1.0
258,mesquita_eed,uniform_halflowestscalars,45,41,0.8233930002336751,0.98,0.9599960816486464
259,mesquita_eed,uniform_halflowestscalars,45,40,0.8330123277237726,1.0,1.0
260,mesquita_eed,uniform_halflowestscalars,45,39,0.8211665386983267,1.0,1.0
