,Distance,Run,Missingness,Replicate,CCC,Rand,aRand
64,mesquita_eed,uniform_halflowestscalars,65,35,0.889148604163075,1.0,1.0
65,mesquita_eed,uniform_halflowestscalars,65,34,0.8883772466809828,1.0,1.0
66,mesquita_eed,uniform_halflowestscalars,65,33,0.8895131389015416,1.0,1.0
67,mesquita_eed,uniform_halflowestscalars,65,32,0.8907460004752406,1.0,1.0
68,mesquita_eed,uniform_halflowestscalars,65,31,0.8884166989052165,1.0,1.0
69,mesquita_eed,uniform_halflowestscalars,65,30,0.889957248390673,1.0,1.0
70,mesquita_eed,uniform_halflowestscalars,65,29,0.8906449969459704,1.0,1.0
71,mesquita_eed,uniform_halflowestscalars,65,28,0.888937792397658,1.0,1.0
72,mesquita_eed,uniform_halflowestscalars,65,27,0.8885899100636746,1.0,1.0
73,mesquita_eed,uniform_halflowestscalars,65,26,0.8895578222855087,1.0,1.0
74,mesquita_eed,uniform_halflowestscalars,65,25,0.8899556717553376,1.0,1.0
75,mesquita_eed,uniform_halflowestscalars,65,24,0.8919563446694778,1.0,1.0
76,mesquita_eed,uniform_halflowestscalars,65,23,0.8880055958713398,1.0,1.0
77,mesquita_eed,uniform_halflowestscalars,65,22,0.8882037356579409,1.0,1.0
78,mesquita_eed,uniform_halflowestscalars,65,21,0.8874241513087346,1.0,1.0
79,mesquita_eed,uniform_halflowestscalars,65,20,0.890242283133811,1.0,1.0
80,mesquita_eed,uniform_halflowestscalars,65,19,0.8885779060025987,1.0,1.0
81,mesquita_eed,uniform_halflowestscalars,65,18,0.8908814572768387,1.0,1.0
82,mesquita_eed,uniform_halflowestscalars,65,17,0.8897352978544922,1.0,1.0
83,mesquita_eed,uniform_halflowestscalars,65,16,0.8884802913486192,1.0,1.0
84,mesquita_eed,uniform_halflowestscalars,65,15,0.8899833635893859,1.0,1.0
85,mesquita_eed,uniform_halflowestscalars,65,14,0.8906474861247691,1.0,1.0
86,mesquita_eed,uniform_halflowestscalars,65,13,0.8899464054075663,1.0,1.0
87,mesquita_eed,uniform_halflowestscalars,65,12,0.889086496570954,1.0,1.0
88,mesquita_eed,uniform_halflowestscalars,65,11,0.8887327471044202,1.0,1.0
89,mesquita_eed,uniform_halflowestscalars,65,10,0.8894263926994418,1.0,1.0
90,mesquita_eed,uniform_halflowestscalars,65,9,0.8896832263535659,1.0,1.0
91,mesquita_eed,uniform_halflowestscalars,65,8,0.8906164190070488,1.0,1.0
92,mesquita_eed,uniform_halflowestscalars,65,7,0.8886756795820547,1.0,1.0
93,mesquita_eed,uniform_halflowestscalars,65,6,0.8878056395645093,1.0,1.0
94,mesquita_eed,uniform_halflowestscalars,65,5,0.8894896474398739,1.0,1.0
95,mesquita_eed,uniform_halflowestscalars,65,4,0.8873080065866135,1.0,1.0
96,mesquita_eed,uniform_halflowestscalars,65,3,0.8881531546669705,1.0,1.0
97,mesquita_eed,uniform_halflowestscalars,65,2,0.8908679003986013,1.0,1.0
98,mesquita_eed,uniform_halflowestscalars,65,1,0.891101095256392,1.0,1.0
99,mesquita_eed,uniform_halflowestscalars,65,0,0.8889098152805259,1.0,1.0
100,mesquita_eed,uniform_halflowestscalars,60,49,0.8929504769981964,1.0,1.0
101,mesquita_eed,uniform_halflowestscalars,60,48,0.8900906150092323,1.0,1.0
102,mesquita_eed,uniform_halflowestscalars,60,47,0.8901687969987495,1.0,1.0
103,mesquita_eed,uniform_halflowestscalars,60,46,0.8907035978695694,1.0,1.0
